name_code	common_name	type_id
339604	蒲桃刺粉蝨	1
339610	樓梯草棒粉蝨	1
339611	榕棒粉蝨	1
339615	桑名棒粉蝨	1
339616	紫薇棒粉蝨	1
339618	石櫟棒粉蝨	1
339619	長刺棒粉蝨	1
339620	野桐棒粉蝨	1
339621	梅峰棒粉蝨	1
339622	野牡丹棒粉蝨	1
339629	杜鵑棒粉蝨	1
339630	瓢簞藤棒粉蝨	1
339632	烏來棒粉蝨	1
339636	常春藤穴粉蝨	1
339638	求米草穴粉蝨	1
339641	懸鉤子穴粉蝨	1
339642	魯花樹穴粉蝨	1
339647	石門緣粉蝨	1
339648	榕扁粉蝨	1
339651	菝鬚粉蝨	1
339652	高山摺粉蝨	1
339654	冷清草摺粉蝨	1
339655	瓜馥木摺粉蝨	1
339658	火刺木摺粉蝨	1
339660	臺灣摺粉蝨	1
339662	山香圓摺粉蝨	1
339665	太平山粉蝨	1
339666	朴樹粉蝨	1
339668	廬山粉蝨	1
339671	蓬萊伯粉蝨	1
339678	水木裸粉蝨	1
339681	細葉榕裸粉蝨	1
339683	土密孔粉蝨	1
339685	佳保臺孔粉蝨	1
339686	月桔孔粉蝨	1
339687	莢鰏巨孔粉蝨	1
339688	樟粉蝨	1
339689	三斗柯粉蝨	1
339696	深山粉蝨	1
339697	多孔粉蝨	1
339701	耳蕨雜粉蝨	1
339705	廬山類伯粉蝨	1
339709	伏牛花皮粉蝨	1
339710	樓梯草皮粉蝨	1
339711	乾溝皮粉蝨	1
339712	楓香皮粉蝨	1
339713	長刺皮粉蝨	1
339714	豬腳楠皮粉蝨	1
339717	拎璧龍皮粉蝨	1
339721	香桂突毛粉蝨	1
339722	姑婆芋粉蝨	1
339723	瓊楠粉蝨	1
339724	新店粉蝨	1
339725	阿里山脊粉蝨	1
339726	紫金牛脊粉蝨	1
339727	恆春脊粉蝨	1
339728	楠脊粉蝨	1
339729	山桂花脊粉蝨	1
339730	狹長脊粉蝨	1
339731	網脊粉蝨	1
339732	三峽脊粉蝨	1
339733	臺灣脊粉蝨	1
339736	栓皮櫟毛粉蝨	1
339739	龜子角粉蝨	1
339740	風藤粉蝨	1
339741	近圓粉蝨	1
339742	崖爬藤粉蝨	1
339743	拓樹粉蝨	1
339745	千金榆粉蝨	1
339748	山粉蝨	1
339749	禾草粉蝨	1
339750	求米草粉蝨	1
339752	灰木瘤粉蝨	1
339754	聚集粉蝨	1
339755	白背芒粉蝨	1
339758	大杉氏蚜	1
339763	野木瓜蚜	1
339780	桔梗蚜	1
339796	小菊釘蚜蟲	1
339799	短毛雙尾蚜	1
339823	臺灣指角蚜	1
339832	瓦韋蚜	1
339833	玉山蓼蚜	1
339847	松崗岔蚜	1
339868	鍚蘭橄欖蚜	1
339870	杜鵑蚜	1
339888	黑尾蚜	1
339893	細基管蚜	1
339898	櫟鍊介殼蟲	1
339912	青籬竹斑蚜	1
339913	高山竹斑蚜	1
339918	樺木斑蚜	1
339921	莎草薊蚜	1
339925	玉山矢竹斑蚜	1
339929	毛頭圓尾蚜	1
339931	釘毛斑蚜	1
339932	臺灣釘頭斑蚜	1
339933	長大管斑蚜	1
339954	魯花馬介殼蟲	1
339957	新扁硬介殼蟲	1
339958	台新硬介殼蟲	1
339959	楠隱角介殼蟲	1
339963	樟南足扇介殼蟲	1
339966	金露綿介殼蟲	1
339967	月桔原綿介殼蟲	1
339969	檬果綿介殼蟲	1
339971	山礬硬介殼蟲	1
339974	刺緣台硬介殼蟲	1
339979	五節芒棘盾介殼蟲	1
339981	愛雪盾介殼蟲	1
339982	愛圍盾介殼蟲	1
339987	奧圓盾介殼蟲	1
339994	鐵杉腎圓盾介殼蟲	1
340000	栲薄圓盾介殼蟲	1
340001	槭輪盾介殼蟲	1
340002	獼猴桃輪盾介殼蟲	1
340003	黃肉桂輪盾介殼蟲	1
340008	肉桂輪盾介殼蟲	1
340010	桂花輪盾介殼蟲	1
340011	月桔輪盾介殼蟲	1
340012	楠木輪盾介殼蟲	1
340013	樹杞輪盾介殼蟲	1
340024	槙楠雪盾介殼蟲	1
340025	青桐雪盾介殼蟲	1
340028	昆欖樹雪盾介殼蟲	1
340040	樟澳盾介殼蟲	1
340047	外圍盾介殼蟲	1
340052	榕圍盾介殼蟲	1
340054	柃木圍盾介殼蟲	1
340061	杜鵑圍盾介殼蟲	1
340062	菝栔圍盾介殼蟲	1
340071	番櫻桃葛圓盾介殼蟲	1
340073	杜鵑櫛圓盾介殼蟲	1
340081	鵝卵鼻長蠣盾介殼蟲	1
340096	蘆竹盾介殼蟲	1
340101	屏東蠣盾介殼蟲	1
340102	刻葉片盾介殼蟲	1
340103	楠木白片盾介殼蟲	1
340104	葡萄白片盾介殼蟲	1
340109	木姜子巨刺盾介殼蟲	1
340118	馬氏新片盾介殼蟲	1
340119	栲新片盾介殼蟲	1
340121	新櫟盾介殼蟲	1
340125	楨楠片盾介殼蟲	1
340137	櫟片盾介殼蟲	1
340146	額瘤并盾介殼蟲	1
340148	柃木并盾介殼蟲	1
340150	白榕並盾介殼蟲	1
340157	櫟擬白輪盾介殼蟲	1
340165	臺灣盾介殼蟲	1
340180	纓片盾介殼蟲	1
340182	衛矛矢盾介殼蟲	1
340191	葡萄毛管蚜	1
340196	粗基毛管蚜	1
340197	饅頭果毛管蚜	1
340207	玉山毛管蚜	1
340214	六龜扁蚜	1
340221	臺灣癭蚜	1
340230	石櫟蝨蚜	1
340232	小顆瘤蝨蚜	1
340233	光背蝨蚜	1
340236	太魯閣蝨蚜	1
340341	台絳介殼蟲	1
340351	鐵杉蚜	1
340358	立鷹大蚜	1
340365	褐斑長吻蚜	1
340365	楓香長吻蚜	1
340381	鐵線蓮癭蚜	1
340381	怪扣綿蚜	1
340398	知本粉介殼蟲	1
340403	樟蟻粉介殼蟲	1
340404	木荷蟻粉介殼蟲	1
340410	蔗根粉介殼蟲	1
340411	芒新粉介殼蟲	1
340413	菊綿粉介殼蟲	1
340414	榕綿粉介殼蟲	1
340416	芒毛粉介殼蟲	1
340417	野桐蟻粉介殼蟲	1
340424	臺灣竹粉介殼蟲	1
340431	芒長粉介殼蟲	1
341747	厚背刺家蟻	1
341748	寶島臀山蟻	1
341752	廣肩迷蟻	1
341753	佐藤迷蟻	1
341755	臺灣迷蟻	1
341756	點腹迷蟻	1
341757	布農鈍針蟻	1
341758	酒井鈍針蟻	1
341760	甲仙顎針蟻	1
341761	臺灣顎針蟻	1
341764	高橋長腳家蟻	1
341766	蓬萊點琉璃蟻	1
341768	矛巨山蟻	1
341769	臺北巨山蟻	1
341771	阿美巨山蟻	1
341772	臭巨山蟻	1
341773	高雄巨山蟻	1
341777	臺灣巨山蟻	1
341778	希氏巨山蟻	1
341787	網粗角蟻	1
341788	卲氏粗角蟻	1
341789	阿美舉尾家蟻	1
341793	臺灣舉尾家蟻	1
341794	甲仙舉尾家蟻	1
341796	席氏舉尾家蟻	1
341797	暗褐舉尾家蟻	1
341798	丁氏舉尾家蟻	1
341800	臺灣隱針蟻	1
341804	粗斜毛家蟻	1
341806	臺灣山蟻	1
341807	蓬萊山蟻	1
341809	臺灣彎顎針蟻	1
341820	蓬萊虹琉璃蟻	1
341825	臺灣鱗山蟻	1
341826	駱氏鱗山蟻	1
341827	臺灣細蟻	1
341832	仲尼窄胸家蟻	1
341833	臺灣窄胸家蟻	1
341834	臺灣背脊家蟻	1
341835	雙色突胸家蟻	1
341836	邵氏短腰家蟻	1
341845	邵氏黑豔家蟻	1
341846	條紋黑艷家蟻	1
341847	臺灣黑豔家蟻	1
341848	蓬萊家蟻	1
341849	巨家蟻	1
341851	阿里山家蟻	1
341855	阿美寡家蟻	1
341867	阿美黃山蟻	1
341869	蓬萊黃山蟻	1
341870	柯氏黃山蟻	1
341873	卲氏黃山蟻	1
341874	臺灣偽毛山蟻	1
341876	歐尼大頭家蟻	1
341878	大林大頭家蟻	1
341879	奮起湖大頭家蟻	1
341883	褐大頭家蟻	1
341884	邵氏大頭家蟻	1
341885	臺灣大頭家蟻	1
341888	矢野擬大頭家蟻	1
341890	短小斜山蟻	1
341896	牆棘山蟻	1
341897	城堡棘山蟻	1
341899	暴棘山蟻	1
341900	渥氏棘山蟻	1
341901	阿里山針蟻	1
341902	知本針蟻	1
341907	蓬萊雙針家蟻	1
341913	高雅角瘤家蟻	1
341914	臺灣高山角瘤家蟻	1
341915	臺灣角瘤家蟻	1
341925	高砂角瘤家蟻	1
341930	獵食火家蟻	1
341931	知本火家蟻	1
341932	屈尺瘤顎家蟻	1
341934	蓬萊瘤顎家蟻	1
341935	細毛瘤顎家蟻	1
341936	墾丁瘤顎家蟻	1
341938	利嘉瘤顎家蟻	1
341939	六龜瘤顎家蟻	1
341941	南仁瘤顎家蟻	1
341942	蘭嶼瘤顎家蟻	1
341944	變異瘤顎家蟻	1
341951	阿美皺家蟻	1
341964	佐藤網家蟻	1
343731	臺灣木白蟻	1
343732	恆春新白蟻	1
343734	臺灣原鼻白蟻	1
343738	木下象白蟻	1
343973	臺灣茶蠶	1
343975	華家蠶	1
343977	圓端家蠶	1
343984	褐斑白蠶蛾	1
343988	枯球籮紋蛾	1
344001	蓬萊眼舞蛾	1
344003	土紋桑舞蛾	1
344006	暗色桑舞蛾	1
344014	草紋石舞蛾	1
344015	石舞蛾	1
344016	紫帶閃舞蛾	1
344438	啞鈴帶鉤蛾	1
344469	八斑篩蛾	1
344471	扇平篩蛾	1
344474	國姓篩蛾	1
344475	寡斑篩蛾	1
344477	臺灣貂蛾	1
344478	松村氏淺翅鳳蛾	1
344483	阿里山帶蛾	1
344484	埔里帶蛾	1
344485	灰帶蛾	1
344486	蓬萊帶蛾	1
344487	黑胸帶蛾	1
344585	巨翅金星尺蛾	1
344618	大艷青尺蛾	1
344634	大霜尺蛾	1
344636	臺灣霜尺蛾	1
344693	黑線黃尺蛾	1
344740	黃頂黑腰尺蛾	1
344795	臺灣黃臂尺蛾	1
344821	繡脈后葉尺蛾	1
344920	翠仿銹腰青尺蛾	1
344942	豐異翅尺蛾	1
345010	污雪雙斑尺蛾	1
345030	拉拉山翠尺蛾	1
345056	茶褐弭尺蛾	1
345098	蛋白花青尺蛾	1
345111	刺斑黃尺蛾	1
345117	張氏尾尺蛾	1
345154	黑弦羽帶尺蛾	1
345160	長緣星尺蛾	1
345211	銀線普尺蛾	1
345213	黃帶普尺蛾	1
345218	傅氏擬霜尺蛾	1
345228	鞍馬山耳尺蛾	1
345242	顏氏沙尺蛾	1
345295	框姬尺蛾	1
345306	臺灣鎌翅綠尺蛾	1
345327	花蓮洱尺蛾	1
345328	緣點洱尺蛾	1
345332	美洱尺蛾	1
345333	妖洱尺蛾	1
345335	傅氏毛翅尺蛾	1
345339	細黑帶光尺蛾	1
345341	暗光尺蛾	1
345343	圓滿光尺蛾	1
345355	玉臂	1
345362	胡麻斑星尺蛾	1
345437	大衛氏蝠蛾	1
345439	井上氏蝠蛾	1
345441	高山蝠蛾	1
345442	羅氏蝠蛾	1
345443	臺灣蝠蛾	1
345444	埔里長鬚蝠蛾	1
345446	張氏蝠蛾	1
345447	阿里山蝠蛾	1
345449	萬大弧弄蝶	1
345451	霧社弧弄蝶	1
345459	魑魅星弄蝶	1
345460	埔里星弄蝶	1
345461	黑澤星弄蝶	1
345468	臺灣窗弄蝶	1
345483	臺灣赭弄蝶	1
345492	奇萊孔弄蝶	1
345497	墨子黃斑弄蝶	1
345499	韋氏黃斑弄蝶	1
345502	臺灣颯弄蝶	1
345503	小紋颯弄蝶	1
345504	臺灣瑟弄蝶	1
345511	臺灣脈弄蝶	1
345526	埔里雙線枯葉蛾	1
345528	銀肩枯葉蛾	1
345544	臺灣松毛蟲	1
345550	枯葉蛾	1
345551	彌新枯葉蛾	1
345670	眉原褐刺蛾	1
345712	西風翠灰蝶	1
345714	單線翠灰蝶	1
345715	清金翠灰蝶	1
345718	臺灣銀灰蝶	1
345732	渡氏烏灰蝶	1
345737	拉拉山鑽灰蝶	1
345746	臺灣焰灰蝶	1
345757	臺灣榿翠灰蝶	1
345761	白雀斑灰蝶	1
345767	高砂燕灰蝶	1
345771	夸父璀灰蝶	1
345774	蓬萊虎灰蝶	1
345778	江崎洒灰蝶	1
345782	田中洒灰蝶	1
345784	褐翅青灰蝶	1
345790	臺灣鐵灰蝶	1
345792	臺灣玄灰蝶	1
345796	線灰蝶	1
345909	鞍馬山古小翅蛾	1
345910	有田氏古小翅蛾	1
345911	粉斑古小翅蛾	1
345912	緣斑古小翅蛾	1
345913	紫斑古小翅蛾	1
345914	帶紋古小翅蛾	1
345915	寬緣古小翅蛾	1
345916	淡紋古小翅蛾	1
345917	雙斑小翅蛾	1
345918	圓斑小翅蛾	1
345919	卵斑小翅蛾	1
345921	臺灣卵翅蛾	1
346969	白雪舟蛾	1
346970	錦舟蛾	1
346982	彎臂冠舟蛾	1
346984	棕冠齒舟蛾	1
346985	雙星繁花舟蛾	1
346990	幻心舟蛾	1
346992	灰小掌舟蛾	1
347008	赭小內斑舟蛾	1
347021	路夙舟蛾	1
347022	阿里山夙舟蛾	1
347023	喜夙舟蛾	1
347025	中村氏擬紛舟蛾	1
347027	白中擬紛舟蛾	1
347042	沙舟蛾	1
347050	台蟻舟蛾	1
347108	臺灣翠蛺蝶	1
347112	馬拉巴翠蛺蝶	1
347114	普氏白蛺蝶	1
347142	臺灣黛眼蝶	1
347151	永澤蛇眼蝶	1
347171	無邊環蛺蝶	1
347177	蓬萊環蛺蝶	1
347197	臺灣燦蛺蝶	1
347210	白帶波眼蝶	1
347211	狹翅波眼蝶	1
347214	江崎波眼蝶	1
347215	寶島波眼蝶	1
347218	大藏波眼蝶	1
347222	王氏波眼蝶	1
347224	玉山幽眼蝶	1
347257	巒大古蝠蛾	1
347258	烏來古蝠蛾	1
347259	一色氏古蝠蛾	1
347269	臺灣寬尾鳳蝶	1
347270	曙鳳蝶	1
347290	臺灣琉璃翠鳳蝶	1
347291	雙環翠鳳蝶	1
347301	臺灣鳳蝶	1
347311	里港榕蛾	1
347313	埔里榕蛾	1
347314	恆春榕蛾	1
347315	紅翅榕蛾	1
347316	偽榕蛾	1
347319	截脈絹粉蝶	1
347334	黃裙豔粉蝶	1
347571	姬長尾水青蛾	1
347573	紅目天蠶蛾	1
347581	黃豹天蠶蛾	1
347582	大黃豹天蠶蛾	1
347583	銀目天蠶蛾	1
347632	芒果天蛾	1
347633	日本鷹翅天蛾	1
347637	臺灣鷹翅天蛾	1
347638	臺灣葡萄天蛾	1
347645	豆天蛾	1
347661	臺灣斜帶天蛾	1
347679	陳氏長喙天蛾	1
347689	井上氏絨毛天蛾	1
347695	雙斑白肩天蛾	1
347696	臺灣白肩天蛾	1
347700	臺灣天蛾	1
347746	白線斑網蛾	1
347747	寬紋窗蛾	1
347748	褐窗蛾	1
347761	白點小窗蛾	1
347803	海欖四翼蛾	1
348090	紅帶鉗尾斑蛾	1
348091	蓬萊薄翅斑蛾	1
348092	花蓮薄翅斑蛾	1
348093	三斑薄翅斑蛾	1
348094	王氏薄翅斑蛾	1
348095	釉彩螢斑蛾	1
348097	黃紋紅頸斑蛾	1
348099	臺灣細竹斑蛾	1
348101	馬汀氏竹斑蛾	1
348103	臺灣旭錦斑蛾	1
348104	光輝螢斑蛾	1
348105	蓬萊螢斑蛾	1
348106	蘭嶼螢斑蛾	1
348107	臺灣螢斑蛾	1
348109	蓬萊藍紋斑蛾	1
348110	山龍眼螢斑蛾	1
348111	狹翅山龍眼螢斑蛾	1
348112	蓬萊茶斑蛾	1
348113	臺灣茶斑蛾	1
348114	柴谷氏蓬萊斑蛾	1
348115	紅腹長翅螢斑蛾	1
348116	重陽木螢斑蛾	1
348117	環紋碩斑蛾	1
348119	阿里山透翅斑蛾	1
348120	蓬萊透翅斑蛾	1
348121	荷氏透翅斑蛾	1
348123	銅腹透翅斑蛾	1
348124	斯氏透翅斑蛾	1
348125	臺灣透翅斑蛾	1
348126	顏氏透翅斑蛾	1
348127	蓬萊井上氏斑蛾	1
348128	茅埔庄螢斑蛾	1
348129	白紋黑斑蛾	1
348133	霧斑蛾	1
348136	細緣杜鵑斑蛾	1
348137	寬緣杜鵑斑蛾	1
348138	天藍狹翅螢斑蛾	1
348139	周氏狹翅螢斑蛾	1
348140	史氏狹翅螢斑蛾	1
348141	中條蚊蠍蛉	1
348142	蓬萊蚊蠍蛉	1
348143	斑紋蚊蠍蛉	1
348144	楚南蚊蠍蛉	1
348145	條紋蚊蠍蛉	1
348149	翅端新蠍蛉	1
348150	臺灣新蠍蛉	1
348151	蓬萊新蠍蛉	1
348152	小新蠍蛉	1
348153	K紋新蠍蛉	1
348154	大新蠍蛉	1
348155	牧氏新蠍蛉	1
348156	細紋新蠍蛉	1
348157	紹德新蠍蛉	1
348159	赤坂蠍蛉	1
348160	窄紋蠍蛉	1
348161	端黑蠍蛉	1
348162	雙紋蠍蛉	1
348163	短突蠍蛉	1
348164	布農蠍蛉	1
348165	單色蠍蛉	1
348166	斑蠍蛉	1
348167	江崎蠍蛉	1
348168	偽蠍蛉	1
348169	鉤蠍蛉	1
348170	埔里蠍蛉	1
348171	一色蠍蛉	1
348173	拉式蠍蛉	1
348174	林田山蠍蛉	1
348175	長側蠍蛉	1
348176	長突蠍蛉	1
348177	能高蠍蛉	1
348179	淡黃蠍蛉	1
348180	細紋蠍蛉	1
348181	淡紋蠍蛉	1
348182	梳狀蠍蛉	1
348183	彼得蠍蛉	1
348184	郡大山蠍蛉	1
348185	柴田蠍蛉	1
348186	楚南蠍蛉	1
348187	太平山蠍蛉	1
348188	臺灣蠍蛉	1
348190	易氏蠍蛉	1
348204	南澳晏蜓	1
348205	源亞晏蜓	1
348206	草埤晏蜓	1
348208	石垣晏蜓	1
348209	李斯晏蜓	1
348210	陽明晏蜓	1
348214	白痣珈蟌	1
348216	中華珈蟌南台亞種	1
348218	簾格鼓蟌	1
348240	短痣勾蜓	1
348246	耀沂弓蜓	1
348249	臺灣弓蜓	1
348250	短尾幽蟌	1
348251	短腹幽蟌	1
348265	紹德春蜓原名亞種	1
348266	紹德春蜓恆春亞種	1
348270	鉸剪春蜓	1
348271	球角春蜓	1
348272	錘角春蜓	1
348273	南山春蜓	1
348318	黃基蜻蜓	1
348326	褐基蜻蜓	1
348332	黃尾琵蟌	1
348427	六點瘤胸竹節蟲	1
348428	旗山長肛竹節蟲	1
348430	基隆長肛竹節蟲	1
348431	恆春長肛竹節蟲	1
348432	長蓋長肛竹節蟲	1
348436	津田氏大頭竹節蟲	1
348437	蘭嶼筒胸竹節蟲	1
348510	臺灣盲蛇蛉	1
348525	少紋蟻蛉	1
348529	粗腿蟻蛉	1
348530	麗紋蟻蛉屬	1
348533	褐跗蟻蛉	1
348535	海氏蟻蛉	1
348536	胸紋蟻蛉	1
348537	臀腋蟻蛉	1
348539	臺灣蟻蛉	1
348540	王氏蟻蛉	1
348542	彎爪蟻蛉	1
348543	姬彎爪蟻蛉	1
348544	巨彎爪蟻蛉	1
348557	臺灣蛇蛉	1
348560	臺灣泥蛉	1
348562	銳刺諾石蠅	1
348563	褐諾石蠅	1
348564	黃頸鰓石蠅	1
348565	雙刺依利列斯石蠅	1
348566	小葉短尾石蠅	1
348567	象形短尾石蠅	1
348568	蛇眼石蠅	1
348569	蓬萊端刺石蠅	1
348570	蓬萊扁石蠅	1
348571	長刺石蠅	1
348572	淡色石蠅	1
348573	蓬萊節石蠅	1
348574	可愛節石蠅	1
348575	黃綠石蠅	1
348576	叉形中石蠅	1
348578	綠脈新石蠅	1
348579	蓬萊新石蠅	1
348580	克氏新石蠅	1
348581	邵氏新石蠅	1
348582	暗斑新石蠅	1
348583	大甫林新石蠅	1
348584	臺灣新石蠅	1
348585	單色新石蠅	1
348586	平背純石蠅	1
348587	蓬萊瘤石蠅	1
348588	邵氏瘤石蠅	1
348589	褐刺石蠅	1
348590	藍刺石蠅	1
348591	合歡山巴蚖	1
348593	臺北巴蚖	1
348595	蕙蓀檗蚖	1
348596	內埔檗蚖	1
348597	臺灣線毛蚖	1
348598	蘭嶼格蚖	1
348601	鞍馬山肯蚖	1
348602	朱氏肯蚖	1
348603	仁愛肯蚖	1
348604	社頂肯蚖	1
348605	臺東肯蚖	1
348606	臺灣新巴蚖	1
348608	大凍山薛蚖	1
348609	霧鹿屠蚖	1
348610	鞍馬山古蚖	1
348611	雙珠古蚖	1
348612	短毛古蚖	1
348613	凸眼古蚖	1
348614	亮眼古蚖	1
348616	福山古蚖	1
348617	富源古蚖	1
348619	宜蘭古蚖	1
348620	墾丁古蚖	1
348622	貢氏古蚖	1
348623	珠眼古蚖	1
348624	連氏古蚖	1
348625	馬氏古沅	1
348627	沙里仙古蚖	1
348628	陶氏古蚖	1
348630	楊氏古蚖	1
348631	臺灣同蚖	1
348633	黑頭擬蛾嚙蟲	1
348639	暗毛嚙蟲	1
348642	達邦岱嚙蟲	1
348643	惑等嚙蟲	1
348647	乾梵嚙蟲	1
348654	足梵嚙蟲	1
348656	恩氏松村嚙蟲	1
348661	哈氏表嚙蟲	1
348665	恩氏叨嚙蟲	1
348668	帶粉嚙蟲	1
348671	雙邊粗嚙蟲	1
348674	狹翅圍嚙蟲	1
348675	毛列阿嚙蟲	1
348676	邊枚嚙蟲	1
348678	四斑擬毛嚙蟲	1
348679	斑翅蛇叉嚙蟲	1
348680	臺灣叉嚙蟲	1
348683	泰雅似特嚙蟲	1
348687	蓬萊擬嚙蟲	1
348688	梭氏擬嚙蟲	1
348689	高雄擬嚙蟲	1
348695	環圍特嚙蟲	1
348699	後微翅裸嚙蟲	1
348704	臺灣狹嚙蟲	1
348705	真木狹嚙蟲	1
348706	脛狹嚙蟲	1
348714	騷脫氏副蚤	1
348715	蓬萊櫛眼蚤	1
348716	呂氏櫛眼蚤	1
348717	退化櫛眼蚤	1
348718	臺灣櫛眼蚤台灣亞種	1
348719	偉大多毛蚤偉大亞種	1
348720	縮尾新蚤	1
348721	黃鼬新蚤	1
348722	雲霧新蚤	1
348724	合歡古蚤	1
348725	彎曲古蚤	1
348728	鞍馬蝠蚤	1
348732	中川氏額蚤臺灣亞種	1
348739	古氏遠棒蚤阿里山亞種	1
348742	合歡鬃蚤	1
348846	脊擬跳薊馬	1
348849	七星寮額突薊馬	1
348866	橫紋梳薊馬	1
348867	崎村淡薊馬	1
348869	頭紋淡薊馬	1
348871	斑棍薊馬	1
348879	柳花薊馬	1
348884	高橋網紋薊馬	1
348886	普通網紋薊馬	1
348890	褐頭網紋薊馬	1
348903	褐腹雙毛薊馬	1
348905	灰斑雙毛薊馬	1
348906	中板背薊馬	1
348908	深色均毛薊馬	1
348910	腹基缺纓狹薊馬	1
348916	觀音山薊馬	1
348917	側偽棍薊馬	1
348919	昆鉤薊馬	1
348924	肖楠跳薊馬	1
348925	檜木跳薊馬	1
348929	高橋食蟎薊馬	1
348931	梅山薊馬	1
348932	無齒直毛薊馬	1
348933	褐翅直毛薊馬	1
348935	側齒直毛薊馬	1
348937	卡尼氏直毛薊馬	1
348939	波齒直毛薊馬	1
348961	寶島寬枝石蛾	1
348963	烏來長鬚石蛾	1
348965	巧體瘤石蛾	1
348966	顯現瘤石蛾	1
348967	細緻瘤石蛾	1
348968	凹翅白條石蛾	1
348969	氣合小紋石蛾	1
348970	棍棒小紋石蛾	1
348971	拱形小紋石蛾	1
348972	臺北小紋石蛾	1
348973	內田小紋石蛾	1
348974	白條腺紋石蛾	1
348976	纖細瘤突石蛾	1
348977	烏來離脈石蛾	1
348978	短莖紋石蛾	1
348979	寶島紋石蛾	1
348980	嘉義紋石蛾	1
348981	圓球紋石蛾	1
348982	棘刺紋石蛾	1
348986	寶島短節石蛾	1
348987	臺灣烏姬石蛾	1
348988	臺灣多毛石蛾	1
348991	四棘長節石蛾	1
348992	臺中長節石蛾	1
348993	天母長節石蛾	1
348994	唯金長節石蛾	1
348996	雙叉角突石蛾	1
348997	原器長角石蛾	1
349000	厚肢家居石蛾	1
349001	硬片家屋石蛾	1
349003	展肢家居石蛾	1
349004	寬片家居石蛾	1
349005	棘莖家居石蛾	1
349006	寬角彎突石蛾	1
349007	直角彎突石蛾	1
349010	犀角畸肢石蛾	1
349011	臺灣鉤肢石蛾	1
349014	寶島缺叉石蛾	1
349015	壢坵缺叉石蛾	1
349016	三角缺叉石蛾	1
349017	烏石坑缺叉石蛾	1
349019	陳氏角室石蛾	1
349021	明池角室石蛾	1
349022	斧形角室石蛾	1
349023	龜形同鬚石蛾	1
349024	棘刺同鬚石蛾	1
349025	伍氏同鬚石蛾	1
349027	臺灣暗色石蛾	1
349028	黑棘多距石蛾	1
349029	獨特多距石蛾	1
349030	異長粗足石蛾	1
349031	大甲粗足石蛾	1
349032	馬場管石蛾	1
349035	倒彎齒叉石蛾	1
349036	馬場喜馬石蛾	1
349037	露亞喜馬石蛾	1
349039	匙形流石蛾	1
349040	寶島流石蛾	1
349042	高雄流石蛾	1
349043	金氏流石蛾	1
349044	馬達拉流石蛾	1
349049	神龍角石蛾	1
349050	寶島角石蛾	1
349051	淡色角石蛾	1
349056	臺灣角石蛾	1
349057	臺灣黑管石蛾	1
349059	臺灣黑毛石蛾	1
349062	黃枯舟蛾	1
349064	希望間掌舟蛾	1
349066	臺灣霧舟蛾	1
349326	紐氏臺灣缺翅蟲	1
349328	曹德氏蟬寄甲蘭嶼亞種	1
349330	臺灣蟬寄甲	1
349336	臺灣新林舟蛾	1
349345	三戟蜣螂	1
349351	巨黑長迴木蟲	1
349375	李氏奇胸紅螢	1
349376	藤枝奇胸紅螢	1
349377	臺灣眼紅螢	1
349378	巨木紅螢	1
349389	四獸山圓迴木蟲	1
349407	濕岩長花蚤	1
349408	臺灣球金龜	1
349409	鈴木球金龜	1
349410	蓬萊黃斑弄蝶	1
349412	高山鐵灰蝶	1
349625	蓬萊尨蕈甲	1
349637	四條裸瓢蟲	1
349639	巴陵食植瓢蟲	1
349640	臺灣兼食瓢蟲	1
349643	鹿野絲角紅螢	1
349644	臺灣絲角紅螢	1
349645	紅絨棘紅螢	1
349646	偽短溝紅螢	1
349647	黃氏小瓢蜣螂	1
349669	益本小胸擬步行蟲	1
349671	綠隆背擬步行蟲	1
349712	余氏三叉黑艷蟲	1
349714	小黑艷蟲	1
349779	偽中華短溝紅螢	1
349780	密紋波灰蝶	1
349783	寬瓣古蕈巢蛾	1
349784	臺灣古蕈巢蛾	1
349826	馬場氏大吸木甲	1
349827	春霖大吸木甲	1
349828	林氏大吸木甲	1
349829	擬臺灣大吸木甲	1
349835	酒井紅金龜	1
349836	蘭嶼紅金龜	1
349849	芒果雙棘長蠹	1
349863	棘刺鉛尺蛾	1
380021	盤古蟾蜍	1
380044	褐樹蛙	1
380046	面天樹蛙	1
380048	諸羅樹蛙	1
380049	橙腹樹蛙	1
380050	莫氏樹蛙	1
380051	翡翠樹蛙	1
380052	臺北樹蛙	1
380053	阿里山山椒魚	1
380054	臺灣山椒魚	1
380055	楚南氏山椒魚	1
380093	家雨燕	1
380100	鳳頭蒼鷹	1
380101	松雀鷹	1
380117	蛇鵰	1
380265	黑頦果鳩	1
380267	金背鳩	1
380270	紅頭綠鳩	1
380271	綠鳩	1
380285	臺灣山鷓鴣	1
380289	藍腹鷴	1
380290	環頸雉	1
380291	黑長尾雉	1
380300	灰胸紋秧雞	1
380304	灰腳斑秧雞	1
380310	鷦鷯	1
380312	黃頭扇尾鶯	1
380316	褐頭鷦鶯	1
380323	灰樹鵲	1
380324	小卷尾	1
380326	大卷尾	1
380327	松鴉	1
380328	黑枕王鶲	1
380329	星鴉	1
380331	朱鸝	1
380336	臺灣藍鵲	1
380340	酒紅朱雀	1
380359	灰頭灰雀	1
380360	褐灰雀	1
380369	棕背伯勞	1
380372	小翼鶇	1
380378	黃胸姬鶲	1
380392	黃腹仙鶲	1
