name_code	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	scientificName	taxonRank
380625	Animalia	Chordata	Reptilia	Squamata	Agamidae	Japalura	swinhonis		(Günther, 1864)	Japalura swinhonis  (Günther, 1864)	species
380629	Animalia	Chordata	Reptilia	Squamata	Colubridae	Achalinus	niger		Maki, 1931	Achalinus niger  Maki, 1931	species
380630	Animalia	Chordata	Reptilia	Squamata	Colubridae	Amphiesma	miyajimae		Maki, 1931	Amphiesma miyajimae  Maki, 1931	species
380648	Animalia	Chordata	Reptilia	Squamata	Colubridae	Pareas	formosensis		Van Denburgh, 1909	Pareas formosensis  Van Denburgh, 1909	species
380654	Animalia	Chordata	Reptilia	Squamata	Colubridae	Rhabdophis	swinhonis		Günther, 1868	Rhabdophis swinhonis  Günther, 1868	species
380667	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Gekko	kikuchii		Oshima, 1912	Gekko kikuchii  Oshima, 1912	species
380674	Animalia	Chordata	Reptilia	Squamata	Gekkonidae	Lepidodactylus	yami		Ota, 1987	Lepidodactylus yami  Ota, 1987	species
380683	Animalia	Chordata	Reptilia	Squamata	Lacertidae	Takydromus	formosanus		Boulenger, 1894	Takydromus formosanus  Boulenger, 1894	species
380684	Animalia	Chordata	Reptilia	Squamata	Lacertidae	Takydromus	hsuehshanesis		Lin and Cheng, 1981	Takydromus hsuehshanesis  Lin and Cheng, 1981	species
380686	Animalia	Chordata	Reptilia	Squamata	Lacertidae	Takydromus	sauteri		Van Denburgh, 1909	Takydromus sauteri  Van Denburgh, 1909	species
380688	Animalia	Chordata	Reptilia	Squamata	Lacertidae	Takydromus	stejnegeri		Van Denburgh, 1912	Takydromus stejnegeri  Van Denburgh, 1912	species
380691	Animalia	Chordata	Reptilia	Squamata	Scincidae	Plestiodon	chinensis		Gray, 1838	Plestiodon chinensis  Gray, 1838	species
380696	Animalia	Chordata	Reptilia	Squamata	Scincidae	Scincella	formosensis		Van Denburgh, 1912	Scincella formosensis  Van Denburgh, 1912	species
380699	Animalia	Chordata	Reptilia	Squamata	Scincidae	Sphenomorphus	taiwanensis		Chen & Lue, 1987	Sphenomorphus taiwanensis  Chen & Lue, 1987	species
380701	Animalia	Chordata	Reptilia	Squamata	Typhlopidae	Typhlops	koshunensis		Oshima, 1916	Typhlops koshunensis  Oshima, 1916	species
380704	Animalia	Chordata	Reptilia	Squamata	Viperidae	Trimeresurus	gracilis		Oshima, 1920	Trimeresurus gracilis  Oshima, 1920	species
380739	Animalia	Chordata	Actinopterygii	Anguilliformes	Muraenidae	Cirrimaxilla	formosa		Chen & Shao, 1995	Cirrimaxilla formosa  Chen & Shao, 1995	species
380766	Animalia	Chordata	Actinopterygii	Anguilliformes	Muraenidae	Gymnothorax	niphostigmus		Chen, Shao & Chen, 1996	Gymnothorax niphostigmus  Chen, Shao & Chen, 1996	species
380793	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Cirricaecula	macdowelli		McCosker & Randall, 1993	Cirricaecula macdowelli  McCosker & Randall, 1993	species
380799	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Myrophis	cheni		Chen & Weng, 1967	Myrophis cheni  Chen & Weng, 1967	species
380813	Animalia	Chordata	Actinopterygii	Anguilliformes	Synaphobranchidae	Dysomma	longirostrum		Chen & Mok, 2001	Dysomma longirostrum  Chen & Mok, 2001	species
380815	Animalia	Chordata	Actinopterygii	Anguilliformes	Synaphobranchidae	Dysomma	opisthoproctus		Chen & Mok, 1995	Dysomma opisthoproctus  Chen & Mok, 1995	species
380816	Animalia	Chordata	Actinopterygii	Anguilliformes	Synaphobranchidae	Meadia	roseni		Mok, Lee & Chan, 1991	Meadia roseni  Mok, Lee & Chan, 1991	species
380895	Animalia	Chordata	Actinopterygii	Beloniformes	Hemiramphidae	Hyporhamphus	taiwanensis		Collette & Su, 1986	Hyporhamphus taiwanensis  Collette & Su, 1986	species
380906	Animalia	Chordata	Actinopterygii	Beryciformes	Berycidae	Centroberyx	rubricaudus		Liu & Shen, 1985	Centroberyx rubricaudus  Liu & Shen, 1985	species
380913	Animalia	Chordata	Actinopterygii	Beryciformes	Holocentridae	Myripristis	formosa		Randall & Greenfield, 1996	Myripristis formosa  Randall & Greenfield, 1996	species
380926	Animalia	Chordata	Actinopterygii	Beryciformes	Holocentridae	Ostichthys	sheni		Chen, Shao & Mok, 1990	Ostichthys sheni  Chen, Shao & Mok, 1990	species
380990	Animalia	Chordata	Actinopterygii	Cypriniformes	Balitoridae	Formosania	lacustre		(Steindachner, 1908)	Formosania lacustre  (Steindachner, 1908)	species
380991	Animalia	Chordata	Actinopterygii	Cypriniformes	Balitoridae	Hemimyzon	formosanus		(Boulenger, 1894)	Hemimyzon formosanus  (Boulenger, 1894)	species
380992	Animalia	Chordata	Actinopterygii	Cypriniformes	Balitoridae	Hemimyzon	taitungensis		Tzeng & Shen, 1981	Hemimyzon taitungensis  Tzeng & Shen, 1981	species
380993	Animalia	Chordata	Actinopterygii	Cypriniformes	Balitoridae	Sinogastromyzon	puliensis		Liang, 1974	Sinogastromyzon puliensis  Liang, 1974	species
380997	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Acrossocheilus	paradoxus		(Günther, 1868)	Acrossocheilus paradoxus  (Günther, 1868)	species
380998	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Aphyocypris	kikuchii		(Oshima, 1919)	Aphyocypris kikuchii  (Oshima, 1919)	species
381000	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Candidia	barbatus		(Regan, 1908)	Candidia barbatus  (Regan, 1908)	species
381009	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Gobiobotia	cheni		Banarescu & Nalbant, 1966	Gobiobotia cheni  Banarescu & Nalbant, 1966	species
381010	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Gobiobotia	intermedia		Banarescu & Nalbant, 1968	Gobiobotia intermedia  Banarescu & Nalbant, 1968	species
381016	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Microphysogobio	alticorpus		Banarescu & Nalbant, 1968	Microphysogobio alticorpus  Banarescu & Nalbant, 1968	species
381017	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Microphysogobio	brevirostris		(Günther, 1868)	Microphysogobio brevirostris  (Günther, 1868)	species
381020	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Pararasbora	moltrechti		Regan, 1908	Pararasbora moltrechti  Regan, 1908	species
381023	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Metzia	formosae		(Oshima, 1920)	Metzia formosae  (Oshima, 1920)	species
381024	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Metzia	mesembrinum		(Jordan & Evermann, 1902)	Metzia mesembrinum  (Jordan & Evermann, 1902)	species
381027	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Spinibarbus	hollandi		Oshima, 1919	Spinibarbus hollandi  Oshima, 1919	species
381028	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Squalidus	iijimae		Oshima, 1919	Squalidus iijimae  Oshima, 1919	species
381029	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Onychostoma	alticorpus		(Oshima, 1920)	Onychostoma alticorpus  (Oshima, 1920)	species
381031	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Opsariichthys	pachycephalus		(Günther, 1868)	Opsariichthys pachycephalus  (Günther, 1868)	species
381042	Animalia	Chordata	Actinopterygii	Gadiformes	Bregmacerotidae	Bregmaceros	pescadorus		Shen, 1960	Bregmaceros pescadorus  Shen, 1960	species
381048	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Coelorinchus	brevirostris		Okamura, 1984	Coelorinchus brevirostris  Okamura, 1984	species
381056	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Coelorinchus	leptorhinus		Chiou,Iwamoto & Shao, 2002	Coelorinchus leptorhinus  Chiou,Iwamoto & Shao, 2002	species
381061	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Coelorinchus	sheni		Chiou, Shao & Iwamoto, 2004	Coelorinchus sheni  Chiou, Shao & Iwamoto, 2004	species
381836	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Rhinogobius	candidianus		(Regan,1908)	Rhinogobius candidianus  (Regan,1908)	species
381837	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Rhinogobius	delicatus		(Regan, 1908)	Rhinogobius delicatus  (Regan, 1908)	species
381838	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Rhinogobius	gigas		Chen & Shao, 1996	Rhinogobius gigas  Chen & Shao, 1996	species
381840	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Rhinogobius	henchuenensis		(Rutter, 1897)	Rhinogobius henchuenensis  (Rutter, 1897)	species
381841	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Rhinogobius	lanyuensis		Chen & Shao, 1996	Rhinogobius lanyuensis  Chen & Shao, 1996	species
381842	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Rhinogobius	maculafasciatus		Chen, Miller & Fang, 1998	Rhinogobius maculafasciatus  Chen, Miller & Fang, 1998	species
381843	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Rhinogobius	nagoyae formosanus		Oshima, 1919	Rhinogobius nagoyae formosanus  Oshima, 1919	species
381844	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Rhinogobius	nantaiensis		Aonuma & Chen, 1996	Rhinogobius nantaiensis  Aonuma & Chen, 1996	species
382014	Animalia	Chordata	Actinopterygii	Perciformes	Labridae	Pseudocoris	ocellata		Chen & Shao, 1995	Pseudocoris ocellata  Chen & Shao, 1995	species
382220	Animalia	Chordata	Actinopterygii	Perciformes	Opistognathidae	Stalix	sheni		Smith-Vaniz, 1989	Stalix sheni  Smith-Vaniz, 1989	species
382584	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Plectranthias	sheni		Chen & Shao, 2002	Plectranthias sheni  Chen & Shao, 2002	species
382629	Animalia	Chordata	Actinopterygii	Perciformes	Sillaginidae	Sillago	microps		McKay, 1985	Sillago microps  McKay, 1985	species
382671	Animalia	Chordata	Actinopterygii	Perciformes	Tripterygiidae	Enneapterygius	cheni		Wang, Shao & Shen, 1996	Enneapterygius cheni  Wang, Shao & Shen, 1996	species
382748	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Paralichthyidae	Pseudorhombus	ctenosquamis		(Oshima, 1927)	Pseudorhombus ctenosquamis  (Oshima, 1927)	species
382767	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Samaridae	Samariscus	filipectoralis		Shen, 1982	Samariscus filipectoralis  Shen, 1982	species
382788	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus	masou formosanus		(Jordan & Oshima, 1919)	Oncorhynchus masou formosanus  (Jordan & Oshima, 1919)	species
382792	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Aploactinidae	Erisphex	simplex		Chen, 1981	Erisphex simplex  Chen, 1981	species
382853	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Scorpaenidae	Ocosia	spinosa		Chen, 1981	Ocosia spinosa  Chen, 1981	species
382917	Animalia	Chordata	Actinopterygii	Siluriformes	Amblycipitidae	Liobagrus	formosanus		Regan, 1908	Liobagrus formosanus  Regan, 1908	species
382922	Animalia	Chordata	Actinopterygii	Siluriformes	Bagridae	Pseudobagrus	brevianalis		Regan, 1908	Pseudobagrus brevianalis  Regan, 1908	species
383136	Animalia	Chordata	Chondrichthyes	Orectolobiformes	Parascylliidae	Cirrhoscyllium	formosanum		Teng, 1959	Cirrhoscyllium formosanum  Teng, 1959	species
383146	Animalia	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Himantura	microphthalma		(Chen, 1948)	Himantura microphthalma  (Chen, 1948)	species
383171	Animalia	Chordata	Chondrichthyes	Torpediniformes	Narcinidae	Benthobatis	yangi		Carvalho, Compagno & Ebert, 2003	Benthobatis yangi  Carvalho, Compagno & Ebert, 2003	species
383195	Animalia	Chordata	Chondrichthyes	Torpediniformes	Torpedinidae	Torpedo	formosa		Haas & Ebert, 2006	Torpedo formosa  Haas & Ebert, 2006	species
383228	Animalia	Chordata	Myxini	Myxiniformes	Myxinidae	Paramyxine	cheni		Shen & Tao, 1975	Paramyxine cheni  Shen & Tao, 1975	species
383229	Animalia	Chordata	Myxini	Myxiniformes	Myxinidae	Paramyxine	fernholmi		Kuo, Huang & Mok, 1994	Paramyxine fernholmi  Kuo, Huang & Mok, 1994	species
383230	Animalia	Chordata	Myxini	Myxiniformes	Myxinidae	Paramyxine	nelsoni		Kuo, Huang & Mok, 1994	Paramyxine nelsoni  Kuo, Huang & Mok, 1994	species
383231	Animalia	Chordata	Myxini	Myxiniformes	Myxinidae	Paramyxine	sheni		Kuo, Huang & Mok, 1994	Paramyxine sheni  Kuo, Huang & Mok, 1994	species
383232	Animalia	Chordata	Myxini	Myxiniformes	Myxinidae	Paramyxine	taiwanae		Shen & Tao, 1975	Paramyxine taiwanae  Shen & Tao, 1975	species
383233	Animalia	Chordata	Myxini	Myxiniformes	Myxinidae	Paramyxine	wisneri		Kuo, Huang & Mok, 1994	Paramyxine wisneri  Kuo, Huang & Mok, 1994	species
383234	Animalia	Chordata	Myxini	Myxiniformes	Myxinidae	Paramyxine	yangi		Teng, 1958	Paramyxine yangi  Teng, 1958	species
383261	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Astronesthes	formosana		Liao, Chen, Shao & Dai, 2005	Astronesthes formosana  Liao, Chen, Shao & Dai, 2005	species
383308	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Callogobius	sheni		Chen, Chen & Fang, 2005	Callogobius sheni  Chen, Chen & Fang, 2005	species
383340	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Ctenogobiops	formosa		"Randall, Shao & Chen, 2003 "	"Ctenogobiops formosa  Randall, Shao & Chen, 2003 "	species
383459	Animalia	Chordata	Myxini	Myxiniformes	Myxinidae	Myxine	formosana		"Mok & Kuo, 2001 "	"Myxine formosana  Mok & Kuo, 2001 "	species
383460	Animalia	Chordata	Myxini	Myxiniformes	Myxinidae	Myxine	kuoi		"Mok, 2002 "	"Myxine kuoi  Mok, 2002 "	species
383482	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Ophichthus	aphotistos		McCosker & Chen, 2000	Ophichthus aphotistos  McCosker & Chen, 2000	species
383540	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Scorpaenidae	Scorpaena	pepo		Motomura, Poss & Shao, 2005	Scorpaena pepo  Motomura, Poss & Shao, 2005	species
383544	Animalia	Chordata	Actinopterygii	Cypriniformes	Balitoridae	Sinogastromyzon	nantaiensis		Chen, Han & Fang, 2003	Sinogastromyzon nantaiensis  Chen, Han & Fang, 2003	species
383558	Animalia	Chordata	Actinopterygii	Aulopiformes	Synodontidae	Synodus	taiwanensis		Chen, Ho & Shao, 2005	Synodus taiwanensis  Chen, Ho & Shao, 2005	species
383647	Animalia	Chordata	Actinopterygii	Anguilliformes	Muraenidae	Gymnothorax	shaoi		Chen & Loh, 2007	Gymnothorax shaoi  Chen & Loh, 2007	species
383658	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Brachysomophis	longipinnis		McCosker & Randall, 2001	Brachysomophis longipinnis  McCosker & Randall, 2001	species
385011	Animalia	Chordata	Reptilia	Squamata	Scincidae	Eumeces	chinensis	formosensis	Van Denburgh, 1912	Eumeces chinensis formosensis Van Denburgh, 1912	subspecies
385052	Animalia	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	bidivisa		Takakuwa, 1939	Lithobius bidivisa  Takakuwa, 1939	species
385053	Animalia	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	kiayiensis		Wang, 1959	Lithobius kiayiensis  Wang, 1959	species
385054	Animalia	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	lineatus		Takakuwa, 1939	Lithobius lineatus  Takakuwa, 1939	species
385055	Animalia	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	ongi		Takakuwa, 1939	Lithobius ongi  Takakuwa, 1939	species
395228	Animalia	Chordata	Chondrichthyes	Rajiformes	Rhinobatidae	Rhinobatos	microphthalmus		Teng, 1959	Rhinobatos microphthalmus  Teng, 1959	species
395235	Animalia	Chordata	Actinopterygii	Anguilliformes	Muraenidae	Gymnothorax	taiwanensis		Chen, Loh & Shao, 2008	Gymnothorax taiwanensis  Chen, Loh & Shao, 2008	species
395247	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Squalidus	banarescui		Chen & Chang, 2007	Squalidus banarescui  Chen & Chang, 2007	species
395250	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Candidia	pingtungensis		Chen, Wu & Hsu, 2008	Candidia pingtungensis  Chen, Wu & Hsu, 2008	species
395252	Animalia	Chordata	Actinopterygii	Siluriformes	Amblycipitidae	Liobagrus	nantoensis		Oshima, 1919	Liobagrus nantoensis  Oshima, 1919	species
395372	Animalia	Chordata	Actinopterygii	Perciformes	Tripterygiidae	Enneapterygius	shaoi		Chiang & Chen, 2008	Enneapterygius shaoi  Chiang & Chen, 2008	species
395373	Animalia	Chordata	Actinopterygii	Perciformes	Tripterygiidae	Enneapterygius	sheni		Chiang & Chen, 2008	Enneapterygius sheni  Chiang & Chen, 2008	species
395416	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Amblyeleotris	bleekeri		Chen, Shao & Chen, 2006	Amblyeleotris bleekeri  Chen, Shao & Chen, 2006	species
395417	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Amblyeleotris	taipinensis		Chen, Shao & Chen, 2006	Amblyeleotris taipinensis  Chen, Shao & Chen, 2006	species
395427	Animalia	Chordata	Chondrichthyes	Carcharhiniformes	Scyliorhinidae	Cephaloscyllium	maculatum		Schaaf-Da Silva & Eber, 2008	Cephaloscyllium maculatum  Schaaf-Da Silva & Eber, 2008	species
395428	Animalia	Chordata	Chondrichthyes	Carcharhiniformes	Scyliorhinidae	Cephaloscyllium	pardelotum		Schaaf-Da Silva & Eber, 2008	Cephaloscyllium pardelotum  Schaaf-Da Silva & Eber, 2008	species
395432	Animalia	Chordata	Actinopterygii	Cypriniformes	Balitoridae	Hemimyzon	sheni		Chen & Fang, 2009	Hemimyzon sheni  Chen & Fang, 2009	species
395440	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Xyrias	chioui		" McCosker, Chen & Chen, 2009 "	"Xyrias chioui   McCosker, Chen & Chen, 2009 "	species
400003	Animalia	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	sulcipes		(Attems, 1927)	Lithobius sulcipes  (Attems, 1927)	species
400351	Animalia	Arthropoda	Arachnida	Trombidiformes	Diptilomiopidae	Acarhis	castanopsis		Huang, 2005	Acarhis castanopsis  Huang, 2005	species
400352	Animalia	Arthropoda	Arachnida	Trombidiformes	Diptilomiopidae	Apodiptacus	styracus		Huang, 2005	Apodiptacus styracus  Huang, 2005	species
400353	Animalia	Arthropoda	Arachnida	Trombidiformes	Diptilomiopidae	Diptacus	kusanous		Huang, 2001	Diptacus kusanous  Huang, 2001	species
400354	Animalia	Arthropoda	Arachnida	Trombidiformes	Diptilomiopidae	Diptilomiopus	aralioidus		Huang, 2006	Diptilomiopus aralioidus  Huang, 2006	species
400355	Animalia	Arthropoda	Arachnida	Trombidiformes	Diptilomiopidae	Diptilomiopus	championi		Huang, 1992	Diptilomiopus championi  Huang, 1992	species
400356	Animalia	Arthropoda	Arachnida	Trombidiformes	Diptilomiopidae	Diptilomiopus	formosanus		Huang, 2005	Diptilomiopus formosanus  Huang, 2005	species
400357	Animalia	Arthropoda	Arachnida	Trombidiformes	Diptilomiopidae	Diptilomiopus	stephanus		Huang, 2005	Diptilomiopus stephanus  Huang, 2005	species
400358	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Abacarus	tomentosus		Huang, 2004	Abacarus tomentosus  Huang, 2004	species
400359	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Abacarus	zuihoensus		Huang, 2004	Abacarus zuihoensus  Huang, 2004	species
400360	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Aberoptus	championus		Huang, 2005	Aberoptus championus  Huang, 2005	species
400361	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acalitus	leptaus		Huang, 2004	Acalitus leptaus  Huang, 2004	species
400362	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acalitus	matsumurai		Huang, 2004	Acalitus matsumurai  Huang, 2004	species
400363	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acaphyllisa	bracteatae		Huang, 2003	Acaphyllisa bracteatae  Huang, 2003	species
400364	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acaphyllisa	shinkoensa		Huang, 2003	Acaphyllisa shinkoensa  Huang, 2003	species
400369	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Aceria	roxburghianae		Huang, 2007	Aceria roxburghianae  Huang, 2007	species
400370	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Aceria	rubrae		Huang, 2004	Aceria rubrae  Huang, 2004	species
400371	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Aceria	serratifoliae		Huang, 2007	Aceria serratifoliae  Huang, 2007	species
400374	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Aceria	superba		Huang & Wang,2004	Aceria superba  Huang & Wang,2004	species
400375	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Aceria	sylvestrae		Huang, 2007	Aceria sylvestrae  Huang, 2007	species
400376	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Aceria	taiwanensis		Huang, 2007	Aceria taiwanensis  Huang, 2007	species
400377	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Aceria	virosae		Huang, 2007	Aceria virosae  Huang, 2007	species
400378	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Aculops	wikstrolmiai		Huang, 2001	Aculops wikstrolmiai  Huang, 2001	species
400379	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Aculus	macrocarpae		Huang, 2004	Aculus macrocarpae  Huang, 2004	species
400380	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Anothopoda	zuihoenae		Huang, 2003	Anothopoda zuihoenae  Huang, 2003	species
400381	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Anthocoptes	insulanars		Huang, 2004	Anthocoptes insulanars  Huang, 2004	species
400382	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Calepitrimerus	litseaus		Huang, 2004	Calepitrimerus litseaus  Huang, 2004	species
400383	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Calepitrimerus	octophyllaus		Huang, 2004	Calepitrimerus octophyllaus  Huang, 2004	species
400384	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Calepitrimerus	undatus		Huang, 2004	Calepitrimerus undatus  Huang, 2004	species
400385	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Colopodacus	insulanaus		Huang, 2003	Colopodacus insulanaus  Huang, 2003	species
400386	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Colopodacus	obovataus		Huang, 2003	Colopodacus obovataus  Huang, 2003	species
400387	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Cosella	castanopiae		Huang, 2003	Cosella castanopiae  Huang, 2003	species
400388	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Cosella	formosana		Huang, 2003	Cosella formosana  Huang, 2003	species
400389	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Cosella	hancei		Huang, 2003	Cosella hancei  Huang, 2003	species
400390	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Cosella	viburniae		Huang, 2003	Cosella viburniae  Huang, 2003	species
400391	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Epitrimerus	irisanus		Huang, 2004	Epitrimerus irisanus  Huang, 2004	species
400392	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Floracarus	hypophae		Huang, 2003	Floracarus hypophae  Huang, 2003	species
400393	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Floracarus	syzygiae		Huang, 2003	Floracarus syzygiae  Huang, 2003	species
400394	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Gammaphytoptus	zuihoensus		Huang, 2004	Gammaphytoptus zuihoensus  Huang, 2004	species
400395	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Glossilus	yubimus		(Huang, 1996)	Glossilus yubimus  (Huang, 1996)	species
400396	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Indosetacus	osmophloeus		Huang, 2004	Indosetacus osmophloeus  Huang, 2004	species
400397	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Indosetacus	roxburghianus		Huang, 2004	Indosetacus roxburghianus  Huang, 2004	species
400398	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Latitudo	sanasaii		Huang, 2001	Latitudo sanasaii  Huang, 2001	species
400399	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Monotrymacus	ternatus		Huang, 2001	Monotrymacus ternatus  Huang, 2001	species
400400	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Neoleipothrix	leptae		Huang, 2004	Neoleipothrix leptae  Huang, 2004	species
400401	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Neoleipothrix	superbae		Huang, 2004	Neoleipothrix superbae  Huang, 2004	species
400402	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Neoleipothrix	virgatus		Huang, 2004	Neoleipothrix virgatus  Huang, 2004	species
400403	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Neometaculus	eppiptus		Huang, 2001	Neometaculus eppiptus  Huang, 2001	species
400405	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Phyllocoptruta	peregi		Huang, 2004	Phyllocoptruta peregi  Huang, 2004	species
400406	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Phyllocoptruta	dimidius		Huang & Wang, 2004	Phyllocoptruta dimidius  Huang & Wang, 2004	species
400407	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Prominens	taiwanensis		Huang, 2004	Prominens taiwanensis  Huang, 2004	species
400408	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Schizacea	chinenseae		Huang, 2003	Schizacea chinenseae  Huang, 2003	species
400409	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Setosecundus	formosanus		Huang, 2004	Setosecundus formosanus  Huang, 2004	species
400410	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Shevtchenkella	leptae		Huang, 2004	Shevtchenkella leptae  Huang, 2004	species
400411	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Shevtchenkella	osmantha		Huang, 2004	Shevtchenkella osmantha  Huang, 2004	species
400412	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Tegolophus	eminentopus		Huang, 2004	Tegolophus eminentopus  Huang, 2004	species
